id_aluno,idade,semestre,tempo_resposta,horas_estudo_dia,media_geral,satisfacao_curso,horario_estudo,linguagem_preferida,framework_preferido,formato_conteudo_principal,formato_conteudo_secundario,faltas_percentual,estuda_em_grupo,usa_biblioteca,participa_monitoria,ambiente_desenvolvimento,sistema_operacional,area_interesse,busca_estagio,prefere_backend,interesse_pesquisa,dificuldade_percebida,comentario
STU000342,21,2,2025-01-19 21:33:00,3.4,6.09,4.0,Tarde,Python,Django,Mentoria,Exercícios Práticos,18.0,False,False,False,PyCharm,Windows,DevOps,True,True,False,1,Feedback detalhado do aluno 342 - Regular. Desempenho normal. 
STU000343,21,10,2025-01-28 10:10:00,0.5,4.0,2.0,Tarde,Python,Vue,Video,Projetos,13.4,False,False,False,VSCode,Windows,Data Science,True,True,False,2,Feedback detalhado do aluno 343 - Regular. Desempenho normal. 
STU000344,19,3,2025-01-06 20:13:00,3.4,6.64,4.0,Manhã,Java,Spring,Exercícios Práticos,Projetos,17.7,False,False,False,VSCode,Windows,Web Development,False,True,False,1,Feedback detalhado do aluno 344 - Regular. Desempenho normal. 
STU000345,19,5,2025-01-19 17:47:00,2.8,6.17,3.0,Tarde,Python,Flask,Video,Video,14.0,False,False,False,PyCharm,Windows,AI/ML,True,False,False,1,Feedback detalhado do aluno 345 - Regular. Desempenho normal. 
STU000346,21,5,2025-01-21 13:55:00,2.2,5.88,3.0,Manhã,Python,Flask,Mentoria,Mentoria,7.4,False,False,False,PyCharm,Linux,Data Science,True,True,False,1,Feedback detalhado do aluno 346 - Regular. Desempenho normal. 
STU000347,17,6,2025-01-07 21:58:00,1.3,6.46,3.0,Manhã,Python,React,Video,Texto,19.5,False,False,False,VSCode,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 347 - Regular. Desempenho normal. 
STU000348,17,7,2025-01-08 10:19:00,7.4,10.0,5.0,Madrugada,Python,React,Mentoria,Video,10.5,False,True,False,VSCode,MacOS,Data Science,True,True,True,1,Feedback detalhado do aluno 348 - Muito engajado! Ótimo desempenho! 
STU000349,18,7,2025-01-16 13:58:00,0.5,4.68,2.0,Manhã,Go,None,Exercícios Práticos,Texto,19.5,False,False,False,Others,Linux,Mobile Dev,True,True,False,2,Feedback detalhado do aluno 349 - Regular. Desempenho normal. 
STU000350,20,1,2025-01-07 16:44:00,0.8,4.66,2.0,Manhã,R,Flask,Video,Video,16.6,False,False,False,VSCode,MacOS,Web Development,True,True,False,1,Feedback detalhado do aluno 350 - Regular. Desempenho normal. 
STU000351,21,2,2025-01-01 20:07:00,0.5,4.0,2.0,Manhã,Go,React,Projetos,Mentoria,14.6,False,False,False,IntelliJ,MacOS,Web Development,False,True,False,2,Feedback detalhado do aluno 351 - Regular. Desempenho normal. 
STU000352,25,9,2025-01-24 13:03:00,0.5,5.2,3.0,Manhã,Java,Vue,Exercícios Práticos,Video,5.6,False,False,False,VSCode,MacOS,Data Science,False,False,False,1,Feedback detalhado do aluno 352 - Regular. Desempenho normal. 
STU000353,23,10,2025-01-03 18:02:00,1.0,4.0,2.0,Tarde,Python,Spring,Video,Texto,22.7,False,False,False,Eclipse,Windows,Data Science,True,False,False,3,Feedback detalhado do aluno 353 - Regular. Desempenho normal. 
STU000354,20,2,2025-01-22 20:39:00,4.8,8.68,4.0,Manhã,R,Django,Projetos,Projetos,13.2,False,True,True,VSCode,Windows,Data Science,True,True,True,1,Feedback detalhado do aluno 354 - Regular. Ótimo desempenho! 
STU000355,20,6,2025-01-07 18:00:00,4.6,9.01,5.0,Manhã,Java,Flask,Mentoria,Texto,18.2,True,False,False,PyCharm,Linux,Data Science,True,True,True,1,Feedback detalhado do aluno 355 - Regular. Ótimo desempenho! 
STU000356,17,1,2025-01-27 13:06:00,0.5,4.0,2.0,Manhã,Python,React,Exercícios Práticos,Exercícios Práticos,14.4,False,False,False,VSCode,Linux,Data Science,True,True,False,2,Feedback detalhado do aluno 356 - Regular. Desempenho normal. 
STU000357,20,3,2025-01-12 14:40:00,0.5,4.6,2.0,Tarde,Python,Flask,Texto,Exercícios Práticos,13.6,False,False,False,PyCharm,Linux,Data Science,False,True,False,1,Feedback detalhado do aluno 357 - Regular. Desempenho normal. 
STU000358,20,2,2025-01-27 18:41:00,3.1,6.51,4.0,Manhã,Python,React,Projetos,Exercícios Práticos,16.0,False,False,False,Eclipse,Windows,Data Science,True,False,False,1,Feedback detalhado do aluno 358 - Regular. Desempenho normal. 
STU000359,21,3,2025-01-21 08:49:00,0.5,4.47,2.0,Tarde,Python,Angular,Exercícios Práticos,Exercícios Práticos,15.1,False,False,False,VSCode,Linux,Web Development,False,True,False,2,Feedback detalhado do aluno 359 - Regular. Desempenho normal. 
STU000360,18,5,2025-01-04 12:40:00,3.4,7.1,4.0,Tarde,Java,React,Projetos,Mentoria,13.7,False,False,False,IntelliJ,Windows,DevOps,True,False,False,1,Feedback detalhado do aluno 360 - Regular. Desempenho normal. 
STU000361,22,10,2025-01-27 08:34:00,2.4,5.96,3.0,Manhã,C++,Spring,Exercícios Práticos,Projetos,14.7,False,False,False,IntelliJ,Windows,Mobile Dev,True,False,False,1,Feedback detalhado do aluno 361 - Regular. Desempenho normal. 
STU000362,25,6,2025-01-16 12:47:00,0.5,4.0,1.0,Tarde,Python,Angular,Video,Projetos,17.1,False,False,False,VSCode,Windows,DevOps,False,False,False,2,Feedback detalhado do aluno 362 - Regular. Desempenho normal. 
STU000363,20,9,2025-01-03 11:46:00,5.2,9.28,4.0,Manhã,Python,React,Mentoria,Texto,17.5,True,True,True,Eclipse,Windows,Data Science,True,False,True,1,Feedback detalhado do aluno 363 - Muito engajado! Ótimo desempenho! 
STU000364,22,10,2025-01-30 10:51:00,5.1,8.35,5.0,Manhã,R,Spring,Video,Video,15.2,True,True,True,VSCode,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 364 - Muito engajado! Ótimo desempenho! 
STU000365,23,4,2025-01-14 20:30:00,1.4,5.15,2.0,Tarde,Python,Spring,Video,Texto,18.1,False,False,False,PyCharm,Windows,AI/ML,True,False,False,1,Feedback detalhado do aluno 365 - Regular. Desempenho normal. 
STU000366,19,7,2025-01-17 19:23:00,1.1,4.0,2.0,Manhã,Java,React,Exercícios Práticos,Texto,12.9,False,False,False,VSCode,Windows,Gaming,False,False,False,2,Feedback detalhado do aluno 366 - Regular. Desempenho normal. 
STU000367,21,6,2025-01-20 14:17:00,2.6,6.73,3.0,Manhã,SQL,Vue,Exercícios Práticos,Texto,26.1,False,False,False,VSCode,Windows,AI/ML,True,False,False,1,Feedback detalhado do aluno 367 - Regular. Desempenho normal. 
STU000368,21,2,2025-01-18 13:13:00,2.2,6.73,3.0,Manhã,Python,Django,Video,Texto,22.4,False,False,False,VSCode,MacOS,Data Science,False,True,False,1,Feedback detalhado do aluno 368 - Regular. Desempenho normal. 
STU000369,21,10,2025-01-18 13:26:00,3.1,6.37,3.0,Manhã,Python,Spring,Projetos,Projetos,18.8,False,False,False,IntelliJ,MacOS,Data Science,True,False,False,1,Feedback detalhado do aluno 369 - Regular. Desempenho normal. 
STU000370,18,8,2025-01-15 09:35:00,5.6,9.49,5.0,Tarde,Java,Spring,Texto,Video,5.3,False,False,True,IntelliJ,Windows,DevOps,False,True,False,1,Feedback detalhado do aluno 370 - Muito engajado! Ótimo desempenho! 
STU000371,21,7,2025-01-23 15:14:00,1.6,4.66,2.0,Manhã,Java,Spring,Texto,Texto,18.0,False,False,False,PyCharm,Windows,AI/ML,True,False,False,1,Feedback detalhado do aluno 371 - Regular. Desempenho normal. 
STU000372,22,7,2025-01-03 21:46:00,1.3,4.09,2.0,Tarde,JavaScript,React,Projetos,Projetos,13.3,False,False,False,VSCode,MacOS,Mobile Dev,True,True,False,2,Feedback detalhado do aluno 372 - Regular. Desempenho normal. 
STU000373,25,8,2025-01-13 16:33:00,0.5,4.0,2.0,Manhã,R,Django,Texto,Texto,10.1,False,False,False,VSCode,Windows,Data Science,False,False,False,2,Feedback detalhado do aluno 373 - Regular. Desempenho normal. 
STU000374,23,1,2025-01-24 15:31:00,0.5,4.44,2.0,Tarde,Python,Spring,Video,Exercícios Práticos,13.2,False,False,False,Eclipse,Windows,Data Science,True,True,False,2,Feedback detalhado do aluno 374 - Regular. Desempenho normal. 
STU000375,27,1,2025-01-29 21:51:00,2.6,6.39,4.0,Noite,JavaScript,Angular,Video,Texto,10.7,False,False,False,Eclipse,MacOS,Mobile Dev,False,True,False,1,Feedback detalhado do aluno 375 - Regular. Desempenho normal. 
STU000376,18,8,2025-01-17 20:00:00,5.5,10.0,5.0,Manhã,JavaScript,Vue,Mentoria,Texto,17.5,True,True,True,VSCode,Linux,Web Development,True,True,True,1,Feedback detalhado do aluno 376 - Muito engajado! Ótimo desempenho! 
STU000377,23,4,2025-01-02 21:14:00,0.6,4.12,2.0,Manhã,Python,Spring,Video,Mentoria,23.1,False,False,False,PyCharm,Windows,Security,True,True,False,2,Feedback detalhado do aluno 377 - Regular. Desempenho normal. 
STU000378,21,5,2025-01-12 21:56:00,3.0,6.13,3.0,Tarde,JavaScript,React,Texto,Exercícios Práticos,19.1,False,False,False,VSCode,Windows,AI/ML,True,True,False,1,Feedback detalhado do aluno 378 - Regular. Desempenho normal. 
STU000379,27,8,2025-01-29 09:17:00,1.6,4.61,2.0,Noite,Python,React,Exercícios Práticos,Video,28.8,False,False,False,Eclipse,Windows,Data Science,False,True,False,1,Feedback detalhado do aluno 379 - Regular. Desempenho normal. 
STU000380,18,5,2025-01-22 14:28:00,5.3,7.97,4.0,Manhã,Java,React,Exercícios Práticos,Texto,7.2,False,True,False,Sublime,Windows,Mobile Dev,True,False,False,1,Feedback detalhado do aluno 380 - Muito engajado! Desempenho normal. 
STU000381,18,10,2025-01-23 20:24:00,7.4,10.0,5.0,Madrugada,Python,React,Video,Video,12.5,False,True,True,Sublime,Windows,Web Development,True,False,True,1,Feedback detalhado do aluno 381 - Muito engajado! Ótimo desempenho! 
STU000382,19,4,2025-01-06 21:07:00,0.7,5.22,2.0,Manhã,Java,Django,Exercícios Práticos,Exercícios Práticos,10.3,False,False,False,Eclipse,Windows,DevOps,True,False,False,1,Feedback detalhado do aluno 382 - Regular. Desempenho normal. 
STU000383,17,6,2025-01-27 13:01:00,2.1,4.28,2.0,Manhã,Java,React,Texto,Texto,21.1,False,False,False,VSCode,Windows,Data Science,True,True,False,2,Feedback detalhado do aluno 383 - Regular. Desempenho normal. 
STU000384,19,5,2025-01-17 12:13:00,3.8,7.41,4.0,Tarde,R,React,Mentoria,Mentoria,13.9,False,False,False,Eclipse,Linux,Data Science,True,True,False,1,Feedback detalhado do aluno 384 - Regular. Desempenho normal. 
STU000385,18,7,2025-01-25 15:29:00,3.7,7.12,4.0,Manhã,Python,React,Video,Projetos,15.9,False,False,False,IntelliJ,MacOS,Security,True,True,False,1,Feedback detalhado do aluno 385 - Regular. Desempenho normal. 
STU000386,21,10,2025-01-29 11:20:00,5.8,9.65,5.0,Tarde,Java,React,Texto,Mentoria,18.2,False,False,False,VSCode,MacOS,Security,True,False,False,1,Feedback detalhado do aluno 386 - Muito engajado! Ótimo desempenho! 
STU000387,22,7,2025-01-29 12:21:00,3.8,6.61,4.0,Manhã,Java,React,Texto,Mentoria,7.7,False,False,False,IntelliJ,MacOS,Web Development,True,False,False,1,Feedback detalhado do aluno 387 - Regular. Desempenho normal. 
STU000388,26,4,2025-01-03 12:15:00,2.0,5.27,2.0,Noite,C++,React,Texto,Projetos,11.9,False,False,False,Vim,Windows,DevOps,False,True,False,1,Feedback detalhado do aluno 388 - Regular. Desempenho normal. 
STU000389,23,5,2025-01-18 17:48:00,3.2,6.61,4.0,Manhã,JavaScript,Django,Exercícios Práticos,Projetos,20.0,False,False,False,Sublime,Linux,Web Development,False,True,False,1,Feedback detalhado do aluno 389 - Regular. Desempenho normal. 
STU000390,19,3,2025-01-11 08:15:00,3.8,7.8,5.0,Tarde,C++,Spring,Video,Projetos,12.3,True,False,False,VSCode,Windows,DevOps,True,False,False,1,Feedback detalhado do aluno 390 - Regular. Desempenho normal. 
STU000391,18,4,2025-01-26 14:01:00,3.9,7.67,4.0,Tarde,R,React,Video,Texto,6.4,False,False,False,PyCharm,Windows,DevOps,True,False,False,1,Feedback detalhado do aluno 391 - Regular. Desempenho normal. 
STU000392,22,4,2025-01-04 12:38:00,2.7,6.57,3.0,Tarde,SQL,Django,Projetos,Video,10.5,False,False,False,Eclipse,MacOS,Web Development,True,False,False,1,Feedback detalhado do aluno 392 - Regular. Desempenho normal. 
STU000393,17,3,2025-01-02 21:05:00,5.1,7.91,4.0,Tarde,Java,Django,Exercícios Práticos,Video,13.6,True,True,False,VSCode,MacOS,Data Science,True,False,False,1,Feedback detalhado do aluno 393 - Muito engajado! Desempenho normal. 
STU000394,26,10,2025-01-17 14:24:00,4.3,7.99,4.0,Noite,JavaScript,React,Texto,Projetos,15.8,False,False,False,IntelliJ,MacOS,Mobile Dev,False,True,False,1,Feedback detalhado do aluno 394 - Regular. Desempenho normal. 
STU000395,24,5,2025-01-05 12:19:00,4.6,8.41,5.0,Manhã,R,React,Video,Mentoria,14.6,True,True,False,PyCharm,Windows,AI/ML,False,True,False,1,Feedback detalhado do aluno 395 - Regular. Ótimo desempenho! 
STU000396,19,5,2025-01-16 10:40:00,3.4,6.81,3.0,Manhã,Go,Spring,Video,Exercícios Práticos,11.9,False,False,False,IntelliJ,Linux,Data Science,False,True,False,1,Feedback detalhado do aluno 396 - Regular. Desempenho normal. 
STU000397,17,7,2025-01-05 15:08:00,1.0,4.92,2.0,Manhã,SQL,Angular,Video,Projetos,19.7,False,False,False,VSCode,Linux,Web Development,True,True,False,1,Feedback detalhado do aluno 397 - Regular. Desempenho normal. 
STU000398,25,4,2025-01-05 17:56:00,1.8,6.56,3.0,Tarde,Java,React,Video,Mentoria,14.4,False,False,False,PyCharm,Windows,Mobile Dev,False,True,False,1,Feedback detalhado do aluno 398 - Regular. Desempenho normal. 
STU000399,20,4,2025-01-02 16:42:00,5.0,8.59,5.0,Tarde,Python,React,Exercícios Práticos,Mentoria,16.0,True,True,True,Vim,Windows,Mobile Dev,True,True,True,1,Feedback detalhado do aluno 399 - Regular. Ótimo desempenho! 
STU000400,24,9,2025-01-04 13:21:00,0.5,4.0,2.0,Manhã,Java,Flask,Projetos,Texto,12.2,False,False,False,PyCharm,Windows,Data Science,True,True,False,3,Feedback detalhado do aluno 400 - Regular. Desempenho normal. 
STU000401,17,6,2025-01-22 09:54:00,2.2,6.56,3.0,Manhã,C++,Django,Video,Texto,22.5,False,False,False,Eclipse,Linux,Web Development,True,True,False,1,Feedback detalhado do aluno 401 - Regular. Desempenho normal. 
STU000402,19,4,2025-01-29 13:58:00,1.5,4.69,2.0,Manhã,Java,React,Texto,Video,13.0,False,False,False,VSCode,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 402 - Regular. Desempenho normal. 
STU000403,21,2,2025-01-14 08:17:00,2.7,6.44,3.0,Tarde,Java,Flask,Video,Video,15.4,False,False,False,VSCode,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 403 - Regular. Desempenho normal. 
STU000404,21,6,2025-01-07 08:32:00,4.9,8.57,5.0,Manhã,R,Vue,Texto,Exercícios Práticos,20.2,True,True,True,PyCharm,Windows,Security,True,True,True,1,Feedback detalhado do aluno 404 - Regular. Ótimo desempenho! 
STU000405,19,2,2025-01-01 15:03:00,2.9,6.1,4.0,Manhã,Java,Django,Video,Exercícios Práticos,16.4,False,False,False,VSCode,Windows,DevOps,True,False,False,1,Feedback detalhado do aluno 405 - Regular. Desempenho normal. 
STU000406,22,5,2025-01-04 20:17:00,1.7,5.8,3.0,Manhã,SQL,Spring,Mentoria,Exercícios Práticos,16.3,False,False,False,Sublime,MacOS,DevOps,True,False,False,1,Feedback detalhado do aluno 406 - Regular. Desempenho normal. 
STU000407,17,6,2025-01-27 18:58:00,0.5,4.0,1.0,Tarde,Java,React,Exercícios Práticos,Exercícios Práticos,5.1,False,False,False,VSCode,Windows,Mobile Dev,False,True,False,1,Feedback detalhado do aluno 407 - Regular. Desempenho normal. 
STU000408,20,4,2025-01-01 19:41:00,4.2,6.82,4.0,Tarde,Java,React,Mentoria,Mentoria,18.4,False,False,False,IntelliJ,Linux,Mobile Dev,True,True,False,1,Feedback detalhado do aluno 408 - Regular. Desempenho normal. 
STU000409,21,3,2025-01-09 14:35:00,3.1,6.3,4.0,Tarde,Java,Spring,Projetos,Mentoria,15.3,False,False,False,VSCode,MacOS,AI/ML,True,True,False,1,Feedback detalhado do aluno 409 - Regular. Desempenho normal. 
STU000410,22,7,2025-01-28 13:15:00,6.2,10.0,5.0,Madrugada,R,React,Exercícios Práticos,Video,17.7,True,True,True,Vim,MacOS,Web Development,True,False,False,1,Feedback detalhado do aluno 410 - Muito engajado! Ótimo desempenho! 
STU000411,23,2,2025-01-02 14:49:00,2.0,6.0,3.0,Manhã,Python,Django,Exercícios Práticos,Texto,15.9,False,False,False,VSCode,Windows,Web Development,True,True,False,1,Feedback detalhado do aluno 411 - Regular. Desempenho normal. 
STU000412,17,6,2025-01-10 15:55:00,2.7,7.25,4.0,Manhã,Python,Flask,Video,Texto,12.2,False,False,False,VSCode,Windows,DevOps,True,True,False,1,Feedback detalhado do aluno 412 - Regular. Desempenho normal. 
STU000413,17,4,2025-01-17 20:55:00,2.7,6.5,3.0,Tarde,Go,None,Exercícios Práticos,Projetos,19.5,False,False,False,VSCode,Windows,Mobile Dev,False,False,False,1,Feedback detalhado do aluno 413 - Regular. Desempenho normal. 
STU000414,24,6,2025-01-18 13:12:00,6.2,9.48,5.0,Madrugada,Python,React,Mentoria,Mentoria,16.0,True,False,False,Eclipse,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 414 - Muito engajado! Ótimo desempenho! 
STU000415,21,4,2025-01-17 12:42:00,1.5,4.41,3.0,Tarde,JavaScript,Angular,Video,Exercícios Práticos,8.6,False,False,False,VSCode,Windows,Data Science,False,True,False,2,Feedback detalhado do aluno 415 - Regular. Desempenho normal. 
STU000416,18,4,2025-01-07 20:41:00,3.0,6.05,3.0,Manhã,JavaScript,Spring,Projetos,Exercícios Práticos,21.5,False,False,False,VSCode,Linux,Web Development,True,True,False,1,Feedback detalhado do aluno 416 - Regular. Desempenho normal. 
STU000417,25,4,2025-01-17 09:22:00,3.2,6.48,4.0,Manhã,Java,Flask,Texto,Projetos,7.8,False,False,False,VSCode,Windows,Security,False,True,False,1,Feedback detalhado do aluno 417 - Regular. Desempenho normal. 
STU000418,21,9,2025-01-22 10:29:00,2.5,5.72,3.0,Manhã,JavaScript,Django,Projetos,Texto,19.5,False,False,False,PyCharm,Windows,Mobile Dev,True,True,False,1,Feedback detalhado do aluno 418 - Regular. Desempenho normal. 
STU000419,24,7,2025-01-26 09:57:00,1.9,4.82,3.0,Manhã,Python,React,Mentoria,Exercícios Práticos,22.4,False,False,False,VSCode,Windows,Data Science,True,False,False,2,Feedback detalhado do aluno 419 - Regular. Desempenho normal. 
STU000420,21,3,2025-01-04 10:06:00,2.6,5.84,3.0,Tarde,JavaScript,React,Exercícios Práticos,Texto,9.5,False,False,False,VSCode,Windows,Web Development,False,True,False,1,Feedback detalhado do aluno 420 - Regular. Desempenho normal. 
STU000421,27,3,2025-01-24 09:41:00,4.3,6.91,4.0,Noite,Java,Django,Exercícios Práticos,Projetos,14.4,False,True,False,VSCode,Linux,Security,False,False,False,1,Feedback detalhado do aluno 421 - Regular. Desempenho normal. 
STU000422,26,6,2025-01-07 15:05:00,0.5,4.0,2.0,Noite,C++,Django,Exercícios Práticos,Texto,13.9,False,False,False,IntelliJ,Windows,Mobile Dev,False,True,False,2,Feedback detalhado do aluno 422 - Regular. Desempenho normal. 
STU000423,20,6,2025-01-22 17:00:00,2.1,5.29,3.0,Manhã,Python,Vue,Projetos,Texto,14.1,False,False,False,PyCharm,Windows,Mobile Dev,False,True,False,1,Feedback detalhado do aluno 423 - Regular. Desempenho normal. 
STU000424,23,4,2025-01-04 21:48:00,0.5,4.22,2.0,Manhã,JavaScript,Angular,Mentoria,Texto,24.2,False,False,False,IntelliJ,MacOS,AI/ML,False,True,False,2,Feedback detalhado do aluno 424 - Regular. Desempenho normal. 
STU000425,22,9,2025-01-20 09:42:00,3.9,9.0,5.0,Manhã,Python,Django,Projetos,Exercícios Práticos,9.5,True,False,True,Vim,Windows,AI/ML,False,True,True,1,Feedback detalhado do aluno 425 - Regular. Ótimo desempenho! 
STU000426,25,4,2025-01-29 12:25:00,0.5,4.0,2.0,Manhã,Python,Spring,Exercícios Práticos,Video,13.5,False,False,False,Others,Windows,Data Science,False,True,False,2,Feedback detalhado do aluno 426 - Regular. Desempenho normal. 
STU000427,18,9,2025-01-14 16:58:00,1.9,4.0,2.0,Manhã,Python,React,Exercícios Práticos,Mentoria,22.5,False,False,False,VSCode,Windows,Web Development,True,True,False,2,Feedback detalhado do aluno 427 - Regular. Desempenho normal. 
STU000428,23,4,2025-01-15 19:41:00,2.2,6.08,3.0,Manhã,Python,Flask,Projetos,Texto,13.4,False,False,False,Eclipse,Windows,Data Science,True,False,False,1,Feedback detalhado do aluno 428 - Regular. Desempenho normal. 
STU000429,24,2,2025-01-19 15:50:00,5.0,9.4,5.0,Manhã,R,Flask,Exercícios Práticos,Texto,10.3,True,True,False,PyCharm,Windows,Data Science,True,True,True,1,Feedback detalhado do aluno 429 - Regular. Ótimo desempenho! 
STU000430,17,2,2025-01-06 11:23:00,1.7,6.39,3.0,Tarde,Python,None,Projetos,Texto,16.3,False,False,False,Sublime,Windows,Web Development,False,True,False,1,Feedback detalhado do aluno 430 - Regular. Desempenho normal. 
STU000431,17,5,2025-01-27 13:07:00,1.0,4.0,2.0,Manhã,TypeScript,Flask,Exercícios Práticos,Video,19.0,False,False,False,IntelliJ,MacOS,Web Development,True,True,False,2,Feedback detalhado do aluno 431 - Regular. Desempenho normal. 
STU000432,17,4,2025-01-01 13:48:00,6.2,9.93,5.0,Madrugada,Go,React,Video,Projetos,13.0,False,True,True,IntelliJ,Windows,Security,True,True,False,1,Feedback detalhado do aluno 432 - Muito engajado! Ótimo desempenho! 
STU000433,20,7,2025-01-17 15:46:00,0.5,4.0,2.0,Manhã,JavaScript,React,Texto,Exercícios Práticos,17.8,False,False,False,IntelliJ,MacOS,DevOps,False,True,False,2,Feedback detalhado do aluno 433 - Regular. Desempenho normal. 
STU000434,23,5,2025-01-07 10:21:00,0.5,4.0,2.0,Tarde,Python,Spring,Texto,Video,8.1,False,False,False,Sublime,MacOS,Data Science,True,True,False,3,Feedback detalhado do aluno 434 - Regular. Desempenho normal. 
STU000435,25,6,2025-01-25 14:59:00,2.8,7.82,4.0,Tarde,Java,Flask,Video,Texto,8.4,False,False,False,VSCode,Windows,Data Science,False,True,False,1,Feedback detalhado do aluno 435 - Regular. Desempenho normal. 
STU000436,21,10,2025-01-03 21:29:00,1.1,4.0,2.0,Tarde,R,React,Video,Video,12.8,False,False,False,VSCode,Windows,Web Development,False,True,False,2,Feedback detalhado do aluno 436 - Regular. Desempenho normal. 
STU000437,25,4,2025-01-29 13:10:00,0.5,4.0,2.0,Manhã,Java,React,Exercícios Práticos,Video,18.0,False,False,False,VSCode,Windows,Security,False,False,False,2,Feedback detalhado do aluno 437 - Regular. Desempenho normal. 
STU000438,17,2,2025-01-20 21:28:00,4.2,7.56,4.0,Manhã,Python,Vue,Video,Video,18.8,False,True,False,VSCode,MacOS,Data Science,False,True,False,1,Feedback detalhado do aluno 438 - Regular. Desempenho normal. 
STU000439,17,10,2025-01-19 16:41:00,2.7,6.72,3.0,Manhã,JavaScript,React,Texto,Projetos,9.1,False,False,False,IntelliJ,MacOS,Web Development,True,True,False,1,Feedback detalhado do aluno 439 - Regular. Desempenho normal. 
STU000440,20,9,2025-01-02 08:30:00,1.2,4.56,2.0,Manhã,R,Django,Projetos,Mentoria,18.6,False,False,False,VSCode,MacOS,Data Science,True,False,False,2,Feedback detalhado do aluno 440 - Regular. Desempenho normal. 
STU000441,22,10,2025-01-30 09:54:00,0.5,4.0,2.0,Manhã,R,Angular,Mentoria,Exercícios Práticos,15.8,False,False,False,VSCode,Windows,Data Science,True,False,False,1,Feedback detalhado do aluno 441 - Regular. Desempenho normal. 
STU000442,20,7,2025-01-26 08:37:00,4.3,7.4,5.0,Tarde,Python,React,Projetos,Projetos,10.6,False,True,False,Vim,Linux,Mobile Dev,True,False,False,1,Feedback detalhado do aluno 442 - Regular. Desempenho normal. 
STU000443,17,4,2025-01-14 14:24:00,3.4,7.13,4.0,Manhã,C++,React,Mentoria,Projetos,8.3,False,False,False,IntelliJ,Windows,Mobile Dev,True,True,False,1,Feedback detalhado do aluno 443 - Regular. Desempenho normal. 
STU000444,20,3,2025-01-15 21:55:00,1.2,5.04,3.0,Manhã,Python,Vue,Exercícios Práticos,Mentoria,16.1,False,False,False,PyCharm,Windows,Data Science,True,False,False,1,Feedback detalhado do aluno 444 - Regular. Desempenho normal. 
STU000445,17,10,2025-01-22 10:55:00,5.9,9.85,5.0,Manhã,Python,Angular,Video,Projetos,21.4,True,True,True,VSCode,Windows,Web Development,True,True,False,1,Feedback detalhado do aluno 445 - Muito engajado! Ótimo desempenho! 
STU000446,23,3,2025-01-23 10:56:00,0.5,4.0,2.0,Manhã,SQL,None,Exercícios Práticos,Video,15.2,False,False,False,VSCode,Windows,Security,True,True,False,2,Feedback detalhado do aluno 446 - Regular. Desempenho normal. 
STU000447,22,9,2025-01-12 09:34:00,0.5,4.0,2.0,Tarde,Python,Django,Projetos,Video,10.3,False,False,False,Eclipse,Windows,Web Development,False,False,False,2,Feedback detalhado do aluno 447 - Regular. Desempenho normal. 
STU000448,18,5,2025-01-18 20:00:00,0.9,4.22,2.0,Manhã,Python,React,Texto,Texto,5.7,False,False,False,Eclipse,MacOS,Data Science,False,True,False,1,Feedback detalhado do aluno 448 - Regular. Desempenho normal. 
STU000449,19,3,2025-01-20 12:28:00,2.5,6.24,3.0,Tarde,Python,Angular,Video,Projetos,22.6,False,False,False,VSCode,MacOS,DevOps,True,False,False,1,Feedback detalhado do aluno 449 - Regular. Desempenho normal. 
STU000450,17,5,2025-01-06 12:00:00,2.5,6.09,3.0,Tarde,SQL,Spring,Projetos,Texto,20.2,False,False,False,Others,Linux,Data Science,True,False,False,1,Feedback detalhado do aluno 450 - Regular. Desempenho normal. 
STU000451,20,2,2025-01-19 08:26:00,1.7,4.26,2.0,Manhã,R,React,Video,Exercícios Práticos,16.5,False,False,False,Vim,Windows,Data Science,False,False,False,3,Feedback detalhado do aluno 451 - Regular. Desempenho normal. 
STU000452,23,4,2025-01-21 12:15:00,3.6,7.24,4.0,Manhã,JavaScript,Vue,Exercícios Práticos,Video,22.4,False,False,False,Others,MacOS,Security,True,False,False,1,Feedback detalhado do aluno 452 - Regular. Desempenho normal. 
STU000453,18,10,2025-01-12 18:53:00,0.5,4.0,2.0,Tarde,R,React,Video,Exercícios Práticos,16.1,False,False,False,IntelliJ,Windows,Data Science,False,True,False,2,Feedback detalhado do aluno 453 - Regular. Desempenho normal. 
STU000454,22,2,2025-01-08 17:15:00,6.2,8.7,4.0,Madrugada,Python,Django,Exercícios Práticos,Mentoria,12.3,True,True,False,VSCode,Windows,Web Development,True,True,False,1,Feedback detalhado do aluno 454 - Muito engajado! Ótimo desempenho! 
STU000455,19,2,2025-01-28 08:35:00,2.1,5.21,3.0,Tarde,Java,React,Exercícios Práticos,Video,17.8,False,False,False,PyCharm,Windows,Data Science,False,False,False,1,Feedback detalhado do aluno 455 - Regular. Desempenho normal. 
